"","dateTime8601","Instrument","Action","Station","Cast","Latitude","Longitude","Comment","Cruise"
"2748","2023-08-11 01:48:20+00:00","Incubation Mixotrophy","start","L8","015",40.1849,-70.8849,"","EN706"
"2749","2023-08-11 01:58:26+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.213,-70.8839,"L7.5 bottle678","EN706"
"2750","2023-08-11 02:15:25+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.2609,-70.8837,"L7 bottle328","EN706"
"2751","2023-08-11 02:54:00+00:00","Underway Science seawater impeller","chl discrete","","",40.367,-70.8816,"","EN706"
"2752","2023-08-11 03:55:42+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.368,-70.6534,"U6b bottle703","EN706"
"2753","2023-08-11 04:19:28+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.3639,-70.7222,"U6b 1/2 U6a bottle347","EN706"
"2754","2023-08-11 04:41:35+00:00","CTD911","deploy","","16",40.3638,-70.7745,"","EN706"
"2755","2023-08-11 05:18:30+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.3646,-70.8251,"U6a 1/2 L6 bottle130","EN706"
"2756","2023-08-11 05:37:42+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.365,-70.8868,"L6 bottle187","EN706"
"2757","2023-08-11 05:54:26+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.3644,-70.9446,"L6 1/2 d6a bottle331","EN706"
"2758","2023-08-11 06:12:58+00:00","CTD911","deploy","d6a","17",40.3642,-70.9933,"","EN706"
"2759","2023-08-11 06:26:23+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.3621,-70.994,"d6a bottle425","EN706"
"2760","2023-08-11 07:12:55+00:00","CTD911","deploy","","18",40.3629,-70.9933,"","EN706"
"2761","2023-08-11 08:31:31+00:00","CTD911","deploy","","19",40.3647,-70.8846,"","EN706"
"2762","2023-08-11 09:25:29+00:00","Incubation C13","start","L6","019",40.3639,-70.8837,"","EN706"
"2763","2023-08-11 09:25:34+00:00","Bongo Net","deploy","L6","B19",40.3639,-70.8837,"10th bongo","EN706"
"2764","2023-08-11 09:38:40+00:00","Bongo Net","recover","L6","B19",40.3639,-70.8921,"","EN706"
"2765","2023-08-11 10:23:23+00:00","Incubation Grazing","start","L6","019",40.3617,-70.8822,"","EN706"
"2766","2023-08-11 10:34:22+00:00","Incubation Mixotrophy","start","L6","019",40.3637,-70.8865,"","EN706"
"2767","2023-08-11 11:00:56+00:00","Sting Ray","deploy towed","L6","Tow004",40.367,-70.8885,"","EN706"
"2768","2023-08-11 11:53:57+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.4273,-70.8842,"L5.5 bottle247","EN706"
"2769","2023-08-11 12:11:12+00:00","Underway Science seawater diaphragm pump","DO discrete","","",40.4521,-70.8839,"L5.5","EN706"
"2770","2023-08-11 12:12:29+00:00","Underway Science seawater diaphragm pump","DO discrete","","",40.4534,-70.8839,"L5.5","EN706"
"2771","2023-08-11 12:13:12+00:00","Underway Science seawater diaphragm pump","DO discrete","","",40.4548,-70.8839,"","EN706"
"2772","2023-08-11 12:35:00+00:00","Underway Science seawater impeller","chl discrete","","",40.4834,-70.8849,"","EN706"
"2773","2023-08-11 12:45:33+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.4981,-70.8844,"L5 bottle531","EN706"
"2774","2023-08-11 13:56:32+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.594,-70.8832,"L4.5 bottle822","EN706"
"2775","2023-08-11 15:12:24+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.6968,-70.8828,"L4 bottle640","EN706"
"2776","2023-08-11 16:41:41+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.8126,-70.8838,"L3.5 bottle823","EN706"
"2777","2023-08-11 16:46:14+00:00","Underway Science seawater diaphragm pump","DO discrete","","",40.8196,-70.8838,"L3.5 bottle28","EN706"
"2778","2023-08-11 16:47:26+00:00","Underway Science seawater diaphragm pump","DO discrete","","",40.8211,-70.8838,"L3.5 bottle25","EN706"
"2779","2023-08-11 16:48:16+00:00","Underway Science seawater diaphragm pump","DO discrete","","",40.8225,-70.8839,"L3.5 bottle27","EN706"
"2780","2023-08-11 17:01:00+00:00","Underway Science seawater diaphragm pump","other","","",40.8399,-70.8841,"Water collected in cube carboy for Hemiaulus TAR exp","EN706"
"2781","2023-08-11 17:35:13+00:00","Underway Science seawater diaphragm pump","other","","",40.8904,-70.8841,"TAR lab concentrated hemialis cells","EN706"
"2782","2023-08-11 18:12:17+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",40.9451,-70.8843,"L2.5 bottle570","EN706"
"2783","2023-08-11 19:20:00+00:00","Sting Ray","recover","L2","Tow004",41.0336,-70.8914,"","EN706"
"2784","2023-08-11 19:25:09+00:00","Underway Science seawater diaphragm pump","DO discrete","","",41.0319,-70.8936,"L2 bottle17 ","EN706"
"2785","2023-08-11 19:27:09+00:00","Underway Science seawater diaphragm pump","DO discrete","","",41.0282,-70.893,"L2 bottle34","EN706"
"2786","2023-08-11 19:30:52+00:00","Underway Science seawater diaphragm pump","DO discrete","","",41.021,-70.8903,"L2 bottle11","EN706"
"2787","2023-08-11 20:39:13+00:00","CTD911","deploy","","20",40.863,-70.8813,"","EN706"
"2788","2023-08-11 21:12:03+00:00","Bongo Net","deploy","L3","B20",40.8587,-70.8788,"11th bongo","EN706"
"2789","2023-08-11 21:23:19+00:00","Bongo Net","recover","L3","B20",40.8558,-70.8853,"","EN706"
"2790","2023-08-11 23:38:17+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.0327,-70.6572,"u2b bottle561","EN706"
"2791","2023-08-11 23:42:00+00:00","Underway Science seawater impeller","chl discrete","","",41.0298,-70.65,"","EN706"
"2792","2023-08-11 23:58:16+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.0302,-70.7087,"U2b 1/2 U2a bottle133","EN706"
"2793","2023-08-12 00:00:37+00:00","Incubation C13","stop","L8","015",41.0301,-70.7158,"","EN706"
"2794","2023-08-12 00:29:42+00:00","CTD911","deploy","","21",41.0267,-70.7747,"","EN706"
"2795","2023-08-12 01:01:13+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.0303,-70.8256,"U2a 1/2 L2 bottle838","EN706"
"2796","2023-08-12 01:36:31+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.0306,-70.9463,"between L2 and d2a bottle #576","EN706"
"2797","2023-08-12 01:37:00+00:00","Underway Science seawater impeller","chl discrete","","",41.0306,-70.9463,"","EN706"
"2798","2023-08-12 01:49:05+00:00","Incubation Grazing","stop","L8","",41.0302,-70.9909,"","EN706"
"2799","2023-08-12 01:53:31+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.029,-70.9948,"d2a bottle #375","EN706"
"2800","2023-08-12 01:58:41+00:00","CTD911","deploy","","22",41.0263,-70.9959,"","EN706"
"2801","2023-08-12 02:55:24+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.0296,-71.1022,"d2b bottle#572","EN706"
"2802","2023-08-12 04:05:58+00:00","CTD911","deploy","","23",41.0292,-70.8834,"","EN706"
"2803","2023-08-12 05:38:38+00:00","Other","start","","",41.1186,-70.8838,"Started the bridge navigation echosounder 12KHz","EN706"
"2804","2023-08-12 05:55:35+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.1643,-70.8823,"L1.5 bottle #819","EN706"
"2805","2023-08-12 08:10:42+00:00","CTD911","deploy","","24",41.3152,-70.5821,"","EN706"
"2806","2023-08-12 08:38:20+00:00","Bongo Net","deploy","MVCO","B24",41.311,-70.5805,"12th bongo","EN706"
"2807","2023-08-12 08:43:35+00:00","Bongo Net","recover","MVCO","B24",41.3092,-70.5793,"","EN706"
"2808","2023-08-12 09:00:37+00:00","Incubation C13","stop","L6","019",41.2973,-70.5964,"","EN706"
"2809","2023-08-12 10:15:44+00:00","Simrad EK-80","stop","","",41.1854,-70.8128,"EK80 turned off for end of cruise","EN706"
"2810","2023-08-12 10:26:36+00:00","Incubation Grazing","stop","L6","019",41.1674,-70.8504,"","EN706"
"2811","2023-08-12 10:40:34+00:00","CTD911","deploy","","25",41.1563,-70.8776,"","EN706"
"2812","2023-08-12 12:12:40+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.2433,-71.0522,"before EMIS shutdown bottle #183","EN706"
"2813","2023-08-12 12:22:24+00:00","Underway Science seawater diaphragm pump","TOI discrete","","",41.2538,-71.0752,"S of L1 bottle#218","EN706"
"2814","2023-08-12 12:30:50+00:00","EIMS","stop","","",41.2611,-71.0907,"","EN706"
"2815","2023-08-12 12:40:28+00:00","Attune Flow Cytometer","stop","","",41.2695,-71.1086,"","EN706"
"2816","2023-08-12 12:45:03+00:00","Underway Science seawater diaphragm pump","stop","","",41.2738,-71.1175,"","EN706"
"2817","2023-08-12 12:45:26+00:00","IFCB continuous","stop","","",41.2738,-71.1175,"","EN706"
"2818","2023-08-12 15:18:35+00:00","Thermosalinographs on underway impeller","stop","","",41.4464,-71.4116,"stopped sci sw impeller pump. Flow stopped to SBE45 and SBE21 with fluorometers. Mouth of Narragansett Bay.","EN706"
"2819","2023-08-12 15:19:14+00:00","Underway Science seawater impeller","stop","","",41.4477,-71.4114,"stopped sci sw impeller pump. Flow stopped to SBE45 and SBE21 with fluorometers. Mouth of Narragansett Bay.","EN706"
"2820","2023-08-12 15:23:30+00:00","Fluorometers on underway impeller","stop","","",41.453,-71.4109,"stopped sci sw impeller pump. Flow stopped to SBE45 and SBE21 with fluorometers. Mouth of Narragansett Bay.","EN706"
"2821","2023-08-12 15:32:44+00:00","UHDAS for both ADCPs","stop","","",41.4648,-71.4095,"UHDAS controls both OS75 and WH300 KHz ADCPs. East of Bonnet Shores. Entering Narragansett Bay.","EN706"
"2822","2023-08-12 16:32:19+00:00","Ship","endCruise","","",41.4925,-71.4186,"Lines over to dock at URI","EN706"
"2823","2023-08-12 16:34:36+00:00","Echosounder12","stop","","",41.4924,-71.4186,"12KHz powered down / turned off at the dock","EN706"
"2824","2023-08-12 17:08:23+00:00","SUNAV2","sync time","","",41.4925,-71.4186,"1 sec slow","EN706"
"2825","2023-08-12 17:09:38+00:00","MeteorologicalSensor","stop","","",41.4925,-71.4186,"met sensors remain operating and logging as usual","EN706"
"2826","2023-08-12 17:22:29+00:00","Ship","other","","",41.4925,-71.4186,"Gangway installed from 02 deck to dock at GSO","EN706"
"2827","2023-10-10 14:00:00+00:00","SUNAV2","synce time","","",41.524,-70.672,"time sync to ships server day before departure","AR77"
"2828","2023-10-11 13:10:32+00:00","EK80 broadband","start","","",41.496,-70.674,"","AR77"
"2829","2023-10-11 13:11:46+00:00","Ship","startCruise","","",41.493,-70.68,"","AR77"
"2830","2023-10-11 13:12:15+00:00","UHDAS","start","","",41.493,-70.68,"","AR77"
"2831","2023-10-11 13:28:24+00:00","Underway Science seawater","start","","",41.465,-70.73,"","AR77"
"2832","2023-10-11 13:28:36+00:00","GO pCO2 8050","start","","",41.465,-70.73,"","AR77"
"2833","2023-10-11 14:02:25+00:00","IFCB_continuous","start","","",41.404,-70.843,"","AR77"
"2834","2023-10-11 14:23:50+00:00","Attune","start","","",41.354,-70.904,"","AR77"
"2835","2023-10-11 15:44:27+00:00","CTD911","deploy","","1",41.195,-70.877,"","AR77"
"2836","2023-10-11 16:28:57+00:00","Bongo Net","deploy","L1","B01",41.194,-70.878,"","AR77"
"2837","2023-10-11 16:30:00+00:00","Bongo Net","recover","L1","B01",41.194,-70.878,"","AR77"
"2838","2023-10-11 16:48:00+00:00","Sting Ray","deploy towed","L1","tow001",41.19,-70.879,"","AR77"
"2839","2023-10-11 16:49:07+00:00","Fluorometer","service","","",41.19,-70.879,"Flow diverted for fluorometer cleaning. about 2 minutes","AR77"
"2840","2023-10-11 17:14:15+00:00","Incubation Grazing","start","L1","001",41.184,-70.879,"","AR77"
"2841","2023-10-11 18:05:38+00:00","Incubation Mixotrophy","start","L1","001",41.173,-70.88,"10min incubation","AR77"
"2842","2023-10-12 00:00:55+00:00","Sting Ray","recover","L4","tow001",40.687,-70.884,"","AR77"
"2843","2023-10-12 02:38:28+00:00","Bongo Net","deploy","L2","B02a",41.033,-70.884,"Winch problem during the recovery of the bongo","AR77"
"2844","2023-10-12 02:50:00+00:00","Bongo Net","abort","L2","B02a",41.038,-70.885,"winch hydraulics shutdown midtow revoer to rinse and redeploy","AR77"
"2845","2023-10-12 03:06:00+00:00","Bongo Net","deploy","L2","B02",41.043,-70.885,"","AR77"
"2846","2023-10-12 03:15:00+00:00","Bongo Net","recover","L2","B02",41.047,-70.886,"","AR77"
"2847","2023-10-12 03:39:57+00:00","CTD911","deploy","","2",41.03,-70.884,"","AR77"
"2848","2023-10-12 04:27:46+00:00","Incubation C13","start","L2","002",41.03,-70.804,"","AR77"
"2849","2023-10-12 05:21:11+00:00","CTD911","deploy","","3",41.029,-70.772,"","AR77"
"2850","2023-10-12 05:35:00+00:00","Incubation Grazing","start","L2","002",41.029,-70.772,"","AR77"
"2851","2023-10-12 05:50:00+00:00","Incubation Mixotrophy","start","L2","002",41.029,-70.822,"10min incubation","AR77"
"2852","2023-10-12 06:39:53+00:00","CTD911","deploy","","4",41.03,-70.996,"","AR77"
"2853","2023-10-12 10:41:07+00:00","Isaacs-Kidd Midwater Trawl","startSample","L5","1",40.518,-70.883,"","AR77"
"2854","2023-10-12 11:01:10+00:00","Isaacs-Kidd Midwater Trawl","stopSample","L5","1",40.499,-70.883,"","AR77"
"2855","2023-10-12 11:32:02+00:00","CTD911","deploy","","5",40.513,-70.883,"","AR77"
"2856","2023-10-12 11:46:23+00:00","Underway MET system","other","","",40.513,-70.883,"Restarted after noting no air temp, RH, or baropress","AR77"
"2857","2023-10-12 12:05:46+00:00","Bongo Net","deploy","L5","B05",40.511,-70.882,"","AR77"
"2858","2023-10-12 12:13:03+00:00","Bongo Net","recover","L5","B05",40.508,-70.88,"","AR77"
"2859","2023-10-12 12:37:24+00:00","Incubation Mixotrophy","start","L5","005",40.558,-70.88,"10min incubation","AR77"
"2860","2023-10-12 13:31:03+00:00","Sting Ray","deploy towed","L4","tow002",40.693,-70.883,"","AR77"
"2861","2023-10-12 16:52:17+00:00","Underway Science seawater","chl discrete","","",40.416,-70.885,"","AR77"
"2862","2023-10-12 17:10:24+00:00","Incubation Grazing","stop","L1","001",40.391,-70.886,"","AR77"
"2863","2023-10-12 19:20:07+00:00","Underway Science seawater","chl discrete","","",40.207,-70.885,"","AR77"
"2864","2023-10-12 20:35:14+00:00","SUNAV2","synce time","","",40.102,-70.887,"suna was 2 seconds off. synced to the dell computer","AR77"
"2865","2023-10-12 22:25:41+00:00","Underway Science seawater","chl discrete","","",39.948,-70.882,"","AR77"
"2866","2023-10-13 00:35:24+00:00","Sting Ray","recover","L11","tow002",39.777,-70.884,"","AR77"
"2867","2023-10-13 01:52:00+00:00","Isaacs-Kidd Midwater Trawl","startSample","L10","2",39.927,-70.884,"","AR77"
"2868","2023-10-13 02:12:00+00:00","Isaacs-Kidd Midwater Trawl","stopSample","L10","2",39.946,-70.884,"","AR77"
"2869","2023-10-13 02:37:14+00:00","CTD911","deploy","","6",39.94,-70.884,"","AR77"
"2870","2023-10-13 03:27:00+00:00","Bongo Net","deploy","L10","B06",39.941,-70.885,"","AR77"
"2871","2023-10-13 03:48:00+00:00","Bongo Net","recover","L10","B06",39.939,-70.881,"","AR77"
"2872","2023-10-13 03:50:53+00:00","Incubation C13","start","L10","006",39.939,-70.881,"","AR77"
"2873","2023-10-13 04:45:15+00:00","Incubation C13","stop","L2","002",39.806,-70.882,"","AR77"
"2874","2023-10-13 04:45:35+00:00","Incubation Grazing","start","L10","006",39.806,-70.882,"","AR77"
"2875","2023-10-13 04:59:04+00:00","Incubation Mixotrophy","start","L10","006",39.773,-70.868,"10min incubation","AR77"
"2876","2023-10-13 05:36:05+00:00","CTD911","deploy","","7",39.773,-70.775,"","AR77"
"2877","2023-10-13 05:48:35+00:00","Incubation Grazing","stop","L2","002",39.773,-70.775,"","AR77"
"2878","2023-10-13 07:15:01+00:00","CTD911","deploy","","8",39.774,-70.991,"","AR77"
"2879","2023-10-13 08:31:57+00:00","Isaacs-Kidd Midwater Trawl","startSample","L11","3",39.772,-70.894,"","AR77"
"2880","2023-10-13 08:51:47+00:00","Isaacs-Kidd Midwater Trawl","stopSample","L11","3",39.772,-70.87,"","AR77"
"2881","2023-10-13 09:21:41+00:00","CTD911","deploy","","9",39.773,-70.884,"","AR77"
"2882","2023-10-13 10:19:21+00:00","Bongo Net","deploy","L11","B08",39.773,-70.885,"","AR77"
"2883","2023-10-13 10:30:23+00:00","Incubation C13","start","L11","008",39.777,-70.886,"","AR77"
"2884","2023-10-13 10:35:41+00:00","Bongo Net","recover","L11","B08",39.778,-70.887,"","AR77"
"2885","2023-10-13 10:50:45+00:00","Sting Ray","deploy towed","L11","tow003",39.779,-70.887,"","AR77"
"2886","2023-10-13 11:19:58+00:00","Incubation Grazing","start","L11","009",39.787,-70.886,"","AR77"
"2887","2023-10-13 12:11:16+00:00","MK21 XBT launcher","start","L10.75","01",39.814,-70.885,"","AR77"
"2888","2023-10-13 12:11:52+00:00","Incubation Mixotrophy","start","L11","009",39.815,-70.885,"10min incubation","AR77"
"2889","2023-10-13 12:55:03+00:00","MK21 XBT launcher","start","L10.5","02",39.875,-70.884,"","AR77"
"2890","2023-10-13 13:31:26+00:00","MK21 XBT launcher","start","L10","03",39.93,-70.885,"","AR77"
"2891","2023-10-13 14:12:32+00:00","MK21 XBT launcher","start","L9.7","04",39.984,-70.884,"","AR77"
"2892","2023-10-13 14:41:52+00:00","MK21 XBT launcher","start","L9.3","05",40.024,-70.884,"XBT 606037","AR77"
"2893","2023-10-13 15:08:00+00:00","MK21 XBT launcher","start","L9","06",40.06,-70.883,"","AR77"
"2894","2023-10-13 15:33:58+00:00","MK21 XBT launcher","start","L8.7","07",40.094,-70.883,"","AR77"
"2895","2023-10-13 15:55:55+00:00","MK21 XBT launcher","start","L8.3","08",40.124,-70.883,"","AR77"
"2896","2023-10-13 16:18:52+00:00","MK21 XBT launcher","start","L8","09",40.156,-70.883,"","AR77"
"2897","2023-10-13 16:58:43+00:00","MK21 XBT launcher","other","L7.5","10",40.211,-70.882,"aborted bad XBT no data","AR77"
"2898","2023-10-13 19:07:15+00:00","Sting Ray","recover","L6","tow003",40.381,-70.888,"","AR77"
"2899","2023-10-13 19:23:11+00:00","Isaacs-Kidd Midwater Trawl","startSample","L6","4",40.371,-70.889,"","AR77"
"2900","2023-10-13 19:43:15+00:00","Isaacs-Kidd Midwater Trawl","stopSample","L6","4",40.352,-70.889,"","AR77"
"2901","2023-10-13 20:08:46+00:00","CTD911","deploy","","10",40.363,-70.883,"","AR77"
"2902","2023-10-13 20:36:00+00:00","Bongo Net","deploy","L6","B10",40.363,-70.884,"","AR77"
"2903","2023-10-13 20:45:00+00:00","Bongo Net","recover","L6","B10",40.364,-70.888,"","AR77"
"2904","2023-10-13 20:56:42+00:00","Incubation C13","start","L6","010",40.364,-70.881,"","AR77"
"2905","2023-10-13 21:35:22+00:00","CTD911","deploy","","11",40.364,-70.774,"","AR77"
"2906","2023-10-13 22:01:19+00:00","Incubation Grazing","start","L6","010",40.364,-70.809,"","AR77"
"2907","2023-10-13 22:09:28+00:00","Incubation Mixotrophy","start","L6","010",40.363,-70.838,"10min incubation","AR77"
"2908","2023-10-13 22:57:25+00:00","CTD911","deploy","","12",40.364,-70.993,"","AR77"
"2909","2023-10-14 01:38:53+00:00","CTD911","deploy","","13",40.031,-70.881,"","AR77"
